W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2020-07-29,0,0,2.45,5.0,8,2,1,1,4,1.36
2020-08-04,0,1,3.94,5.0,6,4,0,1,6,1.38
2020-08-09,0,0,4.09,6.0,6,3,2,0,10,1.27
2020-08-15,0,1,5.93,5.1,9,8,3,2,3,1.43
2020-08-20,1,0,4.98,7.0,5,1,1,1,6,1.31
2020-09-12,0,0,4.82,3.0,3,1,1,0,4,1.29
2020-09-17,1,0,4.25,5.0,2,0,0,0,7,1.18
2020-09-23,1,0,3.72,6.0,7,0,0,1,8,1.2
2021-04-02,0,1,1.69,5.1,4,1,0,1,4,0.94
2021-04-07,1,0,1.46,7.0,3,1,0,3,7,0.89
2021-04-14,1,0,2.08,5.0,5,2,0,0,3,0.92
2021-04-19,1,0,3.04,6.1,9,4,0,0,10,1.06
2021-04-24,0,1,4.08,5.0,8,5,0,1,3,1.19
2021-04-30,1,0,3.63,6.0,4,1,0,2,5,1.15
2021-05-06,0,0,4.62,4.1,7,6,0,1,5,1.23
2021-05-11,0,0,4.2,6.0,2,1,0,2,4,1.16
2021-05-16,0,0,4.5,5.0,6,4,0,1,6,1.18
2021-05-22,1,0,4.39,5.1,5,2,1,2,4,1.19
2021-05-29,1,0,4.01,5.1,4,0,0,1,7,1.17
2021-06-04,1,0,3.78,6.0,8,1,1,0,7,1.19
2021-06-09,0,1,4.11,5.2,11,5,1,3,5,1.29
2021-06-14,0,0,3.76,6.2,3,0,0,1,4,1.23
2021-06-20,0,1,3.9,4.0,7,3,0,1,4,1.27
2021-06-26,1,0,3.67,7.2,7,1,1,0,6,1.24
2021-07-01,1,0,3.41,7.0,5,0,0,0,6,1.2
2021-07-06,0,1,3.66,5.2,9,5,1,1,9,1.23
2021-07-17,0,0,3.57,5.0,2,1,0,1,7,1.2
2021-07-24,0,0,3.49,7.2,7,2,0,0,8,1.18
2021-07-31,0,1,3.71,5.1,6,5,2,1,6,1.19
2021-08-06,0,1,4.07,4.2,8,7,1,2,4,1.22
2021-08-11,1,0,3.92,7.0,3,1,1,1,10,1.19
2021-08-17,0,1,3.91,5.0,7,2,2,1,6,1.2
2021-08-23,0,0,3.72,7.0,4,0,0,0,7,1.17
2021-08-28,0,0,3.71,5.1,6,2,1,0,7,1.17
2021-09-03,0,0,3.73,6.1,6,3,2,2,9,1.17
2021-09-08,0,0,3.57,7.0,3,0,0,2,8,1.15
2021-09-14,0,0,3.52,5.0,5,1,0,1,9,1.16
2021-09-19,0,0,3.58,5.0,7,3,0,1,8,1.17
2021-09-24,0,1,3.88,2.2,7,7,1,2,0,1.2
2021-09-29,1,0,3.75,6.0,4,0,0,1,7,1.19
