W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019-06-02,0,0,6.14,1,0,6.0,3,0,0,0,0,9,1.6
2019-06-08,1,0,4.93,1,0,9.0,6,1,1,0,0,6,1.38
2019-06-14,0,0,5.0,1,0,6.2,8,4,4,3,2,6,1.4
2019-06-20,0,1,5.54,1,0,5.1,7,6,6,2,3,2,1.45
2019-06-26,0,0,5.63,1,0,5.2,9,4,4,2,3,3,1.52
2019-07-03,0,1,5.84,1,0,5.2,5,6,5,2,1,4,1.48
2019-07-12,0,1,5.81,1,0,5.0,6,3,3,0,2,2,1.49
2019-07-17,0,0,5.74,1,0,2.1,0,1,1,0,4,4,1.49
2019-07-20,0,0,5.7,0,0,2.0,3,1,1,0,1,1,1.51
2019-07-23,0,0,5.42,0,0,3.2,0,0,0,0,1,5,1.45
2019-07-28,0,0,5.28,0,0,2.0,1,0,0,0,0,2,1.42
2019-07-30,0,0,5.45,0,0,1.0,2,2,2,2,0,2,1.43
2019-08-02,0,0,5.38,0,0,1.0,1,0,0,0,0,1,1.42
2019-08-03,0,0,5.24,0,1,2.0,2,1,0,0,0,4,1.41
2019-08-08,0,0,5.16,0,0,3.0,3,2,1,1,3,3,1.43
2019-08-11,0,0,5.36,0,0,0.1,3,2,2,0,2,0,1.49
2019-08-14,0,0,5.29,0,0,1.0,0,0,0,0,0,2,1.47
2019-08-17,0,1,5.42,0,0,1.1,3,2,2,0,1,1,1.49
2019-08-23,0,1,5.38,0,0,2.1,4,5,1,0,2,4,1.52
2019-09-04,0,0,5.36,0,0,0.1,0,0,0,0,0,0,1.52
2019-09-05,0,0,5.34,0,0,0.1,0,0,0,0,1,1,1.52
2019-09-07,0,0,5.28,0,0,1.0,0,0,0,0,1,1,1.52
2019-09-09,0,0,5.52,0,0,1.0,2,3,3,1,1,0,1.53
2019-09-26,0,0,5.46,0,0,1.0,0,0,0,0,0,2,1.52
2019-09-28,0,0,5.38,0,0,1.1,1,0,0,0,1,2,1.52
2020-07-26,0,0,5.4,0,0,3.1,2,2,2,1,1,2,0.9
2020-08-06,0,0,6.75,0,0,2.0,2,2,2,1,0,2,0.94
2020-08-10,0,0,15.88,0,0,0.1,6,6,6,1,0,0,1.94
2020-09-22,1,0,9.28,1,0,5.0,4,1,1,0,3,8,1.69
2020-09-27,1,0,6.89,1,0,5.0,4,1,1,1,2,5,1.53
2021-04-05,1,0,0.0,1,0,5.0,2,0,0,0,4,4,1.2
2021-04-11,1,0,3.27,1,0,6.0,7,4,4,1,3,7,1.45
2021-04-17,0,0,3.68,1,0,3.2,4,2,2,0,4,3,1.64
2021-04-22,0,0,3.48,1,0,6.0,1,2,2,0,3,4,1.35
2021-04-28,1,0,2.81,1,0,5.0,1,0,0,0,3,7,1.25
2021-05-04,1,0,3.23,1,0,5.0,6,3,3,0,2,8,1.3
2021-05-09,1,0,3.19,1,0,6.0,3,2,2,1,3,2,1.25
2021-05-14,0,0,3.16,1,0,6.0,4,2,2,1,0,7,1.17
2021-05-20,0,0,3.59,1,0,5.0,7,5,4,0,2,8,1.24
2021-05-26,1,0,3.86,1,0,6.0,7,4,4,1,2,9,1.27
2021-06-02,0,1,3.77,1,0,6.0,3,2,2,0,2,9,1.22
2021-06-07,0,0,3.78,1,0,4.2,7,2,2,1,3,6,1.29
2021-06-12,0,1,4.28,1,0,5.0,6,6,6,4,2,6,1.31
2021-06-18,0,1,4.36,1,0,5.0,6,3,3,1,3,6,1.35
2021-06-24,0,0,4.0,1,0,6.2,0,0,0,0,2,8,1.26
2021-06-29,0,0,4.43,1,0,4.1,9,6,6,3,2,5,1.32
2021-07-04,1,0,4.09,1,0,7.0,2,0,0,0,2,10,1.27
2021-07-11,0,1,4.3,1,0,4.0,4,5,4,1,2,4,1.28
2021-07-19,1,0,4.37,1,0,6.2,11,4,4,1,2,4,1.32
2021-07-26,0,0,4.51,1,0,4.2,6,4,4,1,2,3,1.34
2021-08-01,0,1,4.57,1,0,4.2,3,3,3,1,1,6,1.32
2021-08-07,0,0,4.34,1,0,6.0,1,0,0,0,1,5,1.27
2021-08-13,1,0,4.2,1,0,6.0,3,1,1,1,2,8,1.25
2021-08-18,0,1,4.43,1,0,1.2,4,4,4,0,3,1,1.29
2021-08-25,0,0,4.57,1,0,4.0,6,4,4,2,2,5,1.31
2021-08-30,0,1,4.67,1,0,5.0,6,4,4,1,5,6,1.34
2021-09-12,0,0,4.55,1,0,5.1,4,1,1,0,0,5,1.32
2021-09-18,0,0,4.63,1,0,3.2,7,3,3,2,1,3,1.34
2021-09-25,0,0,4.52,1,0,5.1,3,1,1,0,0,7,1.31
2021-09-30,0,1,4.56,1,0,4.2,4,3,3,1,2,8,1.31
2021-10-03,0,0,4.53,0,1,1.0,0,0,0,0,0,1,1.3
