,playerID,yearID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA
103607,lobatjo01,2017,WAS,NL,51,141,11,24,3,0,4,11.0,0.0,0.0,14,35.0,1.0,1.0,1.0,1.0,5.0,0.17
103608,locasti01,2017,LAN,NL,3,1,0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103609,lockeje01,2017,MIA,NL,7,10,0,0,0,0,0,0.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0
103610,loganbo02,2017,CLE,AL,38,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103611,lombast02,2017,MIA,NL,2,8,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
103612,longoev01,2017,TBA,AL,156,613,71,160,36,2,20,86.0,6.0,1.0,46,109.0,3.0,6.0,0.0,12.0,18.0,0.261
103613,lopezjo02,2017,MIL,NL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103614,lopezra02,2017,TOR,AL,24,54,9,12,1,0,4,12.0,0.0,0.0,7,21.0,0.0,0.0,0.0,1.0,1.0,0.222
103615,lopezre01,2017,CHA,AL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103616,lorenmi01,2017,CIN,NL,73,12,1,2,0,0,1,1.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.167
103617,loupaa01,2017,TOR,AL,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103618,lowrije01,2017,OAK,AL,153,567,86,157,49,3,14,69.0,0.0,1.0,73,100.0,2.0,2.0,0.0,3.0,10.0,0.277
103619,lucasjo02,2017,SLN,NL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103620,lucrojo01,2017,TEX,AL,77,281,27,68,15,0,4,27.0,1.0,0.0,19,32.0,0.0,4.0,0.0,2.0,10.0,0.242
103621,lucrojo01,2017,COL,NL,46,142,18,44,6,3,2,13.0,0.0,0.0,27,19.0,6.0,4.0,0.0,2.0,6.0,0.31
103622,lugose01,2017,NYN,NL,20,29,4,4,2,0,1,2.0,0.0,0.0,0,10.0,0.0,0.0,5.0,0.0,1.0,0.138
103623,luplojo01,2017,PIT,NL,27,78,6,16,3,1,3,11.0,0.0,1.0,6,22.0,0.0,2.0,0.0,1.0,4.0,0.205
103624,lylesjo01,2017,COL,NL,33,5,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2
103625,lylesjo01,2017,SDN,NL,5,8,1,2,0,0,0,3.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.25
103626,lynnla01,2017,SLN,NL,33,54,2,4,2,0,0,0.0,0.0,0.0,1,25.0,0.0,1.0,5.0,0.0,1.0,0.074
103627,lyonsty01,2017,SLN,NL,50,1,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103628,machaan02,2017,KCA,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103629,machadi01,2017,DET,AL,73,166,17,43,5,1,1,11.0,1.0,0.0,10,32.0,0.0,1.0,2.0,2.0,6.0,0.259
103630,machama01,2017,BAL,AL,156,630,81,163,33,1,33,95.0,9.0,4.0,50,115.0,3.0,1.0,0.0,9.0,17.0,0.259
103631,machije01,2017,SEA,AL,5,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103632,maddoau01,2017,BOS,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103633,madsory01,2017,OAK,AL,40,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103634,madsory01,2017,WAS,NL,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103635,maedake01,2017,LAN,NL,30,39,2,5,1,0,0,4.0,0.0,0.0,0,3.0,0.0,0.0,5.0,0.0,1.0,0.128
103636,magnida01,2017,LAA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103637,mahlety01,2017,CIN,NL,4,7,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.143
103638,mahtomi01,2017,DET,AL,109,348,50,96,15,6,12,38.0,6.0,0.0,23,79.0,0.0,6.0,0.0,2.0,4.0,0.276
103639,mailelu01,2017,TOR,AL,46,130,10,19,5,0,2,7.0,1.0,0.0,3,35.0,0.0,2.0,0.0,1.0,2.0,0.146
103640,maldoma01,2017,LAA,AL,138,429,43,95,19,1,14,38.0,0.0,2.0,15,119.0,1.0,18.0,8.0,1.0,12.0,0.221
103641,manaese01,2017,OAK,AL,29,3,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0
103642,mancitr01,2017,BAL,AL,147,543,65,159,26,4,24,78.0,1.0,0.0,33,139.0,1.0,6.0,0.0,4.0,12.0,0.293
103643,manesse01,2017,KCA,AL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103644,mapledi01,2017,CHN,NL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103645,margoma01,2017,SDN,NL,126,487,53,128,18,7,13,39.0,17.0,7.0,35,106.0,0.0,2.0,1.0,4.0,6.0,0.263
103646,marinjh01,2017,MIL,NL,15,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103647,marinjh01,2017,PIT,NL,24,4,0,1,1,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.25
103648,marinjh01,2017,TEX,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103649,marisja01,2017,HOU,AL,106,230,50,56,10,0,16,35.0,9.0,4.0,20,90.0,1.0,6.0,2.0,1.0,5.0,0.243
103650,marjami01,2017,SEA,AL,5,9,1,3,1,0,1,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.333
103651,markani01,2017,ATL,NL,160,593,76,163,39,1,8,76.0,0.0,2.0,68,110.0,8.0,6.0,0.0,3.0,16.0,0.275
103652,marksju01,2017,TBA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103653,marquge01,2017,COL,NL,29,45,4,8,2,0,0,5.0,0.0,0.0,0,18.0,0.0,0.0,8.0,0.0,1.0,0.178
103654,marrech01,2017,SFN,NL,15,38,2,5,0,0,1,5.0,0.0,0.0,2,9.0,0.0,0.0,0.0,1.0,4.0,0.132
103655,marrede01,2017,BOS,AL,71,171,32,36,9,0,4,27.0,5.0,0.0,12,61.0,0.0,0.0,3.0,2.0,8.0,0.211
103656,marshev01,2017,SEA,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103657,martefr01,2017,HOU,AL,32,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103658,marteje01,2017,LAA,AL,45,127,10,22,5,0,4,14.0,1.0,0.0,13,34.0,0.0,4.0,0.0,1.0,2.0,0.173
103659,marteke01,2017,ARI,NL,73,223,30,58,11,2,5,18.0,3.0,1.0,29,37.0,3.0,1.0,0.0,2.0,3.0,0.26
103660,martest01,2017,PIT,NL,77,309,48,85,7,2,7,31.0,21.0,4.0,20,63.0,0.0,8.0,0.0,2.0,5.0,0.275
103661,martica04,2017,SLN,NL,34,62,5,11,3,0,0,11.0,0.0,0.0,1,19.0,0.0,1.0,5.0,0.0,1.0,0.177
103662,martico01,2017,SEA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103663,martijd02,2017,DET,AL,57,200,38,61,13,2,16,39.0,2.0,0.0,29,54.0,5.0,0.0,0.0,3.0,10.0,0.305
103664,martijd02,2017,ARI,NL,62,232,47,70,13,1,29,65.0,2.0,0.0,24,74.0,3.0,0.0,0.0,1.0,13.0,0.302
103665,martijo08,2017,SLN,NL,106,272,47,84,13,1,14,46.0,4.0,0.0,32,60.0,2.0,0.0,1.0,2.0,9.0,0.309
103666,martiky01,2017,BOS,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103667,martile01,2017,SEA,AL,34,115,12,20,2,1,3,8.0,6.0,4.0,5,29.0,1.0,2.0,0.0,0.0,2.0,0.174
103668,martile01,2017,CHN,NL,15,13,2,2,1,0,0,1.0,1.0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.154
103669,martimi02,2017,CLE,AL,15,11,1,4,1,0,0,0.0,0.0,1.0,2,5.0,0.0,0.0,1.0,0.0,0.0,0.364
103670,martimi02,2017,TBA,AL,13,26,1,2,0,0,0,0.0,0.0,0.0,3,10.0,0.0,0.0,0.0,0.0,0.0,0.077
103671,martini01,2017,TEX,AL,23,1,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103672,martiru01,2017,TOR,AL,91,307,49,68,12,0,13,35.0,1.0,2.0,50,83.0,0.0,7.0,1.0,0.0,13.0,0.221
103673,martivi01,2017,DET,AL,107,392,38,100,16,0,10,47.0,0.0,0.0,36,63.0,3.0,5.0,0.0,2.0,15.0,0.255
103674,mathije01,2017,ARI,NL,60,186,13,40,10,2,2,11.0,1.0,0.0,14,61.0,1.0,2.0,1.0,0.0,6.0,0.215
103675,matonph01,2017,SDN,NL,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103676,matzst01,2017,NYN,NL,17,21,1,3,0,0,0,1.0,0.0,0.0,0,7.0,0.0,0.0,3.0,0.0,0.0,0.143
103677,mauerjo01,2017,MIN,AL,141,525,69,160,36,1,7,71.0,2.0,1.0,66,83.0,3.0,3.0,0.0,3.0,17.0,0.305
103678,maurebr01,2017,SDN,NL,42,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103679,maurebr01,2017,KCA,AL,26,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103680,maxwebr01,2017,OAK,AL,76,219,21,52,12,0,3,22.0,0.0,0.0,31,63.0,0.0,0.0,1.0,2.0,10.0,0.237
103681,maybica01,2017,LAA,AL,93,336,57,79,19,1,6,22.0,29.0,5.0,48,78.0,1.0,2.0,0.0,1.0,11.0,0.235
103682,maybica01,2017,HOU,AL,21,59,6,11,1,1,4,13.0,4.0,3.0,3,16.0,0.0,0.0,1.0,0.0,1.0,0.186
103683,mayermi01,2017,SLN,NL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103684,mayja02,2017,CHA,AL,15,36,2,2,0,0,0,3.0,0.0,0.0,3,17.0,0.0,1.0,2.0,0.0,1.0,0.056
103685,mayzati01,2017,TOR,AL,19,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103686,mazarno01,2017,TEX,AL,148,554,64,140,30,2,20,101.0,2.0,2.0,55,127.0,6.0,4.0,0.0,3.0,12.0,0.253
103687,mazzoco01,2017,SDN,NL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103688,mcallza01,2017,CLE,AL,50,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103689,mccanbr01,2017,HOU,AL,97,349,47,84,12,1,18,62.0,1.0,0.0,38,58.0,3.0,7.0,0.0,5.0,9.0,0.241
103690,mccanja02,2017,DET,AL,106,352,39,89,14,2,13,49.0,1.0,0.0,26,89.0,0.0,9.0,1.0,3.0,8.0,0.253
103691,mccarbr01,2017,LAN,NL,19,23,2,1,0,0,0,0.0,0.0,0.0,3,16.0,0.0,0.0,2.0,0.0,0.0,0.043
103692,mccarke01,2017,KCA,AL,33,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103693,mcculla02,2017,HOU,AL,22,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103694,mccutan01,2017,PIT,NL,156,570,94,159,30,2,28,88.0,11.0,5.0,73,116.0,5.0,4.0,0.0,3.0,10.0,0.279
103695,mcfartj01,2017,ARI,NL,43,5,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2
103696,mcgeeja01,2017,COL,NL,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103697,mcgowdu01,2017,MIA,NL,63,6,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
103698,mcgowke01,2017,NYN,NL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103699,mcgraky01,2017,SDN,NL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103700,mcguide02,2017,CIN,NL,6,3,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103701,mchugco01,2017,HOU,AL,12,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
103702,mcmahry01,2017,COL,NL,17,19,2,3,1,0,0,1.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,1.0,0.158
103703,mejiaad01,2017,MIN,AL,21,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103704,mejiaal01,2017,SLN,NL,29,46,6,5,0,0,1,3.0,0.0,0.0,2,13.0,0.0,0.0,1.0,0.0,2.0,0.109
103705,mejiafr01,2017,CLE,AL,11,13,1,2,0,0,0,1.0,0.0,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.154
103706,melanma01,2017,SFN,NL,32,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103707,mellake01,2017,CIN,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103708,melviti01,2017,MIN,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103709,melviti01,2017,SDN,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103710,mendeyo01,2017,TEX,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103711,mengdda01,2017,OAK,AL,7,2,1,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.5
103712,mercejo03,2017,PIT,NL,145,502,52,128,24,5,14,58.0,0.0,4.0,51,88.0,13.0,3.0,0.0,2.0,16.0,0.255
103713,merriry01,2017,CLE,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103714,merriwh01,2017,KCA,AL,145,587,80,169,32,6,19,78.0,34.0,8.0,29,88.0,0.0,6.0,1.0,7.0,13.0,0.288
103715,mesorde01,2017,CIN,NL,56,141,17,30,5,1,6,14.0,1.0,0.0,18,38.0,0.0,5.0,0.0,1.0,4.0,0.213
103716,meyeral01,2017,LAA,AL,13,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
103717,middlke01,2017,LAA,AL,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103718,middlwi01,2017,TEX,AL,22,38,5,8,2,2,0,3.0,0.0,0.0,1,14.0,0.0,0.0,0.0,0.0,0.0,0.211
103719,mileywa01,2017,BAL,AL,32,4,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25
103720,millean01,2017,CLE,AL,57,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103721,millebr02,2017,TBA,AL,110,338,43,68,13,3,9,40.0,5.0,3.0,63,110.0,4.0,2.0,0.0,4.0,5.0,0.201
103722,millesh01,2017,ARI,NL,4,6,2,0,0,0,0,0.0,0.0,0.0,2,3.0,0.0,1.0,0.0,0.0,0.0,0.0
103723,milneho01,2017,PHI,NL,37,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
103724,milonto01,2017,MIL,NL,6,4,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103725,milonto01,2017,NYN,NL,11,5,0,1,0,0,0,1.0,0.0,0.0,1,4.0,0.0,0.0,1.0,0.0,0.0,0.2
103726,minayju01,2017,CHA,AL,40,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103727,minormi01,2017,KCA,AL,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103728,minteaj01,2017,ATL,NL,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103729,miranar01,2017,SEA,AL,32,6,1,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
103730,mitchbr01,2017,NYA,AL,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103731,molinya01,2017,SLN,NL,136,501,60,137,27,1,18,82.0,9.0,4.0,28,74.0,4.0,4.0,1.0,9.0,14.0,0.273
103732,mollsa01,2017,OAK,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103733,moncayo01,2017,CHA,AL,54,199,31,46,8,2,8,22.0,3.0,2.0,29,74.0,0.0,3.0,0.0,0.0,0.0,0.231
103734,moncrca01,2017,SFN,NL,28,38,4,8,1,0,0,5.0,0.0,0.0,3,15.0,0.0,0.0,0.0,2.0,0.0,0.211
103735,mondera02,2017,KCA,AL,25,53,4,9,1,0,1,3.0,5.0,2.0,3,22.0,0.0,0.0,4.0,0.0,2.0,0.17
103736,montafr01,2017,OAK,AL,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103737,montemi01,2017,CHN,NL,44,98,12,28,3,0,4,8.0,1.0,0.0,11,24.0,1.0,2.0,0.0,1.0,3.0,0.286
103738,montemi01,2017,TOR,AL,32,87,12,12,3,0,2,8.0,0.0,0.0,12,23.0,0.0,1.0,0.0,1.0,3.0,0.138
103739,montera01,2017,NYN,NL,34,25,1,2,0,0,0,1.0,0.0,0.0,0,10.0,0.0,0.0,3.0,0.0,0.0,0.08
103740,montgjo01,2017,NYA,AL,29,3,0,0,0,0,0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0
103741,montgmi01,2017,CHN,NL,44,27,5,5,1,0,1,3.0,0.0,0.0,0,10.0,0.0,0.0,3.0,0.0,0.0,0.185
103742,moorean02,2017,SEA,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103743,moorema02,2017,SFN,NL,32,47,3,6,0,0,0,4.0,0.0,0.0,2,19.0,0.0,0.0,4.0,0.0,2.0,0.128
103744,moorety01,2017,MIA,NL,104,187,17,43,14,0,6,30.0,0.0,0.0,10,56.0,0.0,1.0,1.0,4.0,7.0,0.23
103745,moralke01,2017,TOR,AL,150,557,67,139,25,0,28,85.0,0.0,0.0,43,132.0,2.0,5.0,0.0,3.0,22.0,0.25
103746,moranco01,2017,HOU,AL,7,11,3,4,0,1,1,3.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.364
103747,morelmi01,2017,BOS,AL,149,508,73,125,34,0,22,79.0,0.0,1.0,57,120.0,6.0,6.0,0.0,5.0,14.0,0.246
103748,morendi01,2017,TBA,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103749,morgaad01,2017,PHI,NL,37,2,0,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.5
103750,morinmi01,2017,LAA,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103751,morinmi01,2017,KCA,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103752,morofma01,2017,PIT,NL,56,120,19,24,4,1,3,21.0,0.0,1.0,16,43.0,0.0,2.0,1.0,1.0,0.0,0.2
103753,moronre01,2017,SFN,NL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103754,morriak01,2017,ATL,NL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103755,morribr01,2017,SFN,NL,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103756,morrilo01,2017,TBA,AL,149,512,75,126,22,1,38,85.0,2.0,0.0,81,149.0,8.0,5.0,0.0,3.0,12.0,0.246
103757,morrobr01,2017,LAN,NL,45,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103758,morsemi01,2017,SFN,NL,24,36,1,7,1,0,1,3.0,0.0,0.0,3,14.0,0.0,0.0,0.0,1.0,1.0,0.194
103759,mortoch02,2017,HOU,AL,25,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103760,mossbr01,2017,KCA,AL,118,362,41,75,14,0,22,50.0,2.0,0.0,37,128.0,0.0,0.0,0.0,2.0,7.0,0.207
103761,motteja01,2017,ATL,NL,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103762,motteta01,2017,SEA,AL,92,258,29,51,12,0,7,26.0,12.0,1.0,21,62.0,0.0,0.0,0.0,1.0,9.0,0.198
103763,moustmi01,2017,KCA,AL,148,555,75,151,24,0,38,85.0,0.0,0.0,34,94.0,7.0,3.0,0.0,6.0,18.0,0.272
103764,moyaga01,2017,MIN,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103765,moylape01,2017,KCA,AL,79,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103766,mujiced01,2017,DET,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103767,murphda08,2017,WAS,NL,144,534,94,172,43,3,23,93.0,2.0,0.0,52,77.0,14.0,4.0,0.0,3.0,16.0,0.322
103768,murphjr01,2017,ARI,NL,5,7,0,1,1,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.143
103769,murphto04,2017,COL,NL,12,24,1,1,1,0,0,1.0,0.0,0.0,2,9.0,1.0,0.0,0.0,0.0,0.0,0.042
103770,musgrjo01,2017,HOU,AL,38,5,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103771,myerswi01,2017,SDN,NL,155,567,80,138,29,3,30,74.0,20.0,6.0,70,180.0,3.0,5.0,0.0,7.0,15.0,0.243
103772,napolmi01,2017,TEX,AL,124,425,60,82,11,1,29,66.0,1.0,2.0,49,163.0,3.0,7.0,0.0,3.0,11.0,0.193
103773,naquity01,2017,CLE,AL,19,37,4,8,2,0,0,1.0,0.0,1.0,2,9.0,0.0,0.0,0.0,1.0,1.0,0.216
103774,narvaom01,2017,CHA,AL,90,253,23,70,10,0,2,14.0,0.0,0.0,38,45.0,1.0,1.0,3.0,0.0,8.0,0.277
103775,navada01,2017,PHI,NL,80,183,21,55,8,1,4,21.0,1.0,0.0,26,38.0,0.0,3.0,0.0,2.0,2.0,0.301
103776,navaref01,2017,DET,AL,23,61,9,14,1,1,2,2.0,0.0,1.0,8,21.0,1.0,0.0,0.0,0.0,1.0,0.23
103777,nealza01,2017,OAK,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103778,negrokr01,2017,ARI,NL,14,25,3,4,1,0,0,1.0,0.0,0.0,4,7.0,0.0,1.0,1.0,0.0,1.0,0.16
103779,nelsoji02,2017,MIL,NL,29,57,0,6,0,0,0,2.0,0.0,0.0,1,35.0,0.0,0.0,2.0,0.0,0.0,0.105
103780,nerishe01,2017,PHI,NL,74,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103781,neshepa01,2017,PHI,NL,43,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103782,neshepa01,2017,COL,NL,28,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103783,neverdo01,2017,PIT,NL,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103784,newcose01,2017,ATL,NL,19,27,1,1,0,0,0,0.0,0.0,0.0,2,17.0,0.0,0.0,6.0,0.0,1.0,0.037
103785,ngoepgi01,2017,PIT,NL,28,54,10,12,2,1,0,6.0,0.0,0.0,8,26.0,0.0,0.0,1.0,0.0,0.0,0.222
103786,nicasju01,2017,PIT,NL,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103787,nicasju01,2017,PHI,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103788,nicasju01,2017,SLN,NL,9,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103789,nichobr01,2017,TEX,AL,22,63,7,15,4,0,2,11.0,0.0,0.0,2,13.0,0.0,0.0,0.0,0.0,2.0,0.238
103790,nicolju01,2017,MIA,NL,20,11,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
103791,nidoto01,2017,NYN,NL,5,10,0,3,1,0,0,3.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.3
103792,nieuwki01,2017,MIL,NL,16,26,3,3,1,0,1,1.0,0.0,0.0,4,15.0,0.0,1.0,0.0,0.0,0.0,0.115
